Site_ID,Sector_ID,Cell_ID,Vendor,Antenna_model,Azimuth,Frequency,Polarization ,Tilt,Antenna_Height,Antenna_Power,Antenna_receiver_sensitivity_dbm,Antenna_horizontal_beamwidth,Antenna_vertical_beamwidth,Front_to_back_ratio_dB,
MW5907,MW5907-1,59071,Rosenberger,BA-G6W9W9X65V-00M,40,,,2,48,20W,-110,,,,
MW5907,MW5907-2,59072,Rosenberger,BA-G6W9W9X65V-00M,180,,,2,48,20W,-110,,,,
MW5907,MW5907-3,59073,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,48,20W,-110,,,,
MW5826,MW5826-1,58261,Rosenberger,BA-G6W9W9X65V-00M,0,,,4,48,20W,-110,,,,
MW5826,MW5826-2,58262,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,48,20W,-110,,,,
MW5826,MW5826-3,58263,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,48,20W,-110,,,,
MW5914,MW5914-1,59141,Rosenberger,BA-G6W9W9X65V-00M,0,,,4,48,20W,-110,,,,
MW5914,MW5914-2,59142,Rosenberger,BA-G6W9W9X65V-00M,140,,,2,48,20W,-110,,,,
MW5914,MW5914-3,59143,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,48,20W,-110,,,,
MW5803,MW5803-1,58031,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,49,20W,-110,,,,
MW5803,MW5803-2,58032,Rosenberger,BA-G6W9W9X65V-00M,120,,,4,49,20W,-110,,,,
MW5803,MW5803-3,58033,Rosenberger,BA-G6W9W9X65V-00M,200,,,2,49,20W,-110,,,,
MW5916,MW5916-1,59161,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,48,20W,-110,,,,
MW5916,MW5916-2,59162,Rosenberger,BA-G6W9W9X65V-00M,140,,,2,48,20W,-110,,,,
MW5916,MW5916-3,59163,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,48,20W,-110,,,,
MW5825,MW5825-1,58251,Andrew,DBXLH-6565C-VTM,130,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5825,MW5825-2,58252,Andrew,DBXLH-6565C-VTM,210,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5825,MW5825-3,58253,Andrew,DBXLH-6565C-VTM,330,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5812,MW5812-1,58121,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,48,20W,-110,,,,
MW5812,MW5812-2,58122,Rosenberger,BA-G6W9W9X65V-00M,200,,,4,48,20W,-110,,,,
MW5812,MW5812-3,58123,Rosenberger,BA-G6W9W9X65V-00M,330,,,4,48,20W,-110,,,,
MW5113,MW5113-1,51131,Rosenberger,BA-G6W9W9X65V-00M,70,,,2,48,20W,-110,,,,
MW5113,MW5113-2,51132,Rosenberger,BA-G6W9W9X65V-00M,180,,,4,48,20W,-110,,,,
MW5113,MW5113-3,51133,Rosenberger,BA-G6W9W9X65V-00M,270,,,2,48,20W,-110,,,,
MW5115,MW5115-1,51151,Rosenberger,BA-G6W9W9X65V-00M,40,,,4,42,20W,-110,,,,
MW5115,MW5115-2,51152,Rosenberger,BA-G6W9W9X65V-00M,140,,,4,42,20W,-110,,,,
MW5115,MW5115-3,51153,Rosenberger,BA-G6W9W9X65V-00M,270,,,4,42,20W,-110,,,,
MW5589,MW5589-1,55891,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,40,20W,-110,,,,
MW5589,MW5589-2,55892,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,40,20W,-110,,,,
MW5589,MW5589-3,55893,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,40,20W,-110,,,,
MW5831,MW5831-1,58311,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,48,20W,-110,,,,
MW5831,MW5831-2,58312,Rosenberger,BA-G6W9W9X65V-00M,160,,,4,48,20W,-110,,,,
MW5831,MW5831-3,58313,Rosenberger,BA-G6W9W9X65V-00M,230,,,2,48,20W,-110,,,,
MW0602,MW0602-1,6021,Kathrein,742266,40,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,42,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1416,> 26 & > 28,
MW0602,MW0602-2,6022,Kathrein,742266,140,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,42,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1417,> 26 & > 28,
MW0602,MW0602-3,6023,Kathrein,742266,270,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,42,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1418,> 26 & > 28,
MW0277,MW0277-1,2771,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,35,20W,-110,66.8&61.9,9.2&9.1,>25,
MW0277,MW0277-2,2772,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,35,20W,-110,66.8&61.9,9.2&9.1,>25,
MW0277,MW0277-3,2773,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,35,20W,-110,66.8&61.9,9.2&9.1,>25,
MW0429,MW0429-1,4291,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,35,20W,-110,66.8&61.9,9.2&9.1,>25,
MW0429,MW0429-2,4292,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,35,20W,-110,66.8&61.9,9.2&9.1,>25,
MW0429,MW0429-3,4293,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,35,20W,-110,66.8&61.9,9.2&9.1,>25,
MW1136,MW1136-1,60781,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,25,20W,-110,66.8&61.9,9.2&9.1,>25,
MW1136,MW1136-2,60782,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,25,20W,-110,66.8&61.9,9.2&9.1,>25,
MW1136,MW1136-3,60783,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,25,20W,-110,66.8&61.9,9.2&9.1,>25,
MW1516,MW1516-1,4281,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,25,20W,-110,66.8&61.9,9.2&9.1,>25,
MW1516,MW1516-2,4282,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,25,20W,-110,66.8&61.9,9.2&9.1,>25,
MW1516,MW1516-3,4283,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,25,20W,-110,66.8&61.9,9.2&9.1,>25,
MW1407,MW1407-1,2941,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,28,20W,-110,66.8&61.9,9.2&9.1,>25,
MW1407,MW1407-2,2942,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,28,20W,-110,66.8&61.9,9.2&9.1,>25,
MW1407,MW1407-3,2943,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,28,20W,-110,66.8&61.9,9.2&9.1,>25,
MW1515,MW1515-1,4271,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,25,20W,-110,66.8&61.9,9.2&9.1,>25,
MW1515,MW1515-2,4272,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,25,20W,-110,66.8&61.9,9.2&9.1,>25,
MW1515,MW1515-3,4273,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,25,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6020,MW6020-1,60201,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,54,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6020,MW6020-2,60202,Andrew,TBXLHA-6565DC-VTM,150,824Ð960&1710Ð2180,3xDual Polarization,2,54,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6020,MW6020-3,60203,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,54,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6033,MW6033-1,60331,Andrew,TBXLHA-6565DC-VTM,30,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6033,MW6033-2,60332,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,1,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6033,MW6033-3,60333,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6076,MW6076-1,60761,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,54,20W,-110,,,,
MW6076,MW6076-2,60762,Rosenberger,BA-G6W9W9X65V-00M,150,,,0,54,20W,-110,,,,
MW6076,MW6076-3,60763,Rosenberger,BA-G6W9W9X65V-00M,270,,,0,54,20W,-110,,,,
MW6049,MW6049-1,60491,Andrew,TBXLHA-6565DC-VTM,60,824Ð960&1710Ð2180,3xDual Polarization,0,54,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6049,MW6049-2,60492,Andrew,TBXLHA-6565DC-VTM,260,824Ð960&1710Ð2180,3xDual Polarization,0,54,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6049,MW6049-3,60493,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,0,54,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6057,MW6057-1,60571,Andrew,TBXLHA-6565DC-VTM,180,824Ð960&1710Ð2180,3xDual Polarization,0,54,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6057,MW6057-2,60572,Andrew,TBXLHA-6565DC-VTM,230,824Ð960&1710Ð2180,3xDual Polarization,0,54,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6057,MW6057-3,60573,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,0,54,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6054,MW6054-1,60541,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6054,MW6054-2,60542,Andrew,TBXLHA-6565DC-VTM,140,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6054,MW6054-3,60543,Andrew,TBXLHA-6565DC-VTM,260,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6039,MW6039-1,60391,Andrew,TBXLHA-6565DC-VTM,100,824Ð960&1710Ð2180,3xDual Polarization,0,56,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6039,MW6039-2,60392,Andrew,TBXLHA-6565DC-VTM,210,824Ð960&1710Ð2180,3xDual Polarization,0,56,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6039,MW6039-3,60393,Andrew,TBXLHA-6565DC-VTM,330,824Ð960&1710Ð2180,3xDual Polarization,0,56,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6121,MW6121-1,62081,Rosenberger,BA-G6W9W9X65V-00M,50,,,2,35,20W,-110,,,,
MW6121,MW6121-2,62082,Rosenberger,BA-G6W9W9X65V-00M,170,,,2,35,20W,-110,,,,
MW6121,MW6121-3,62083,Rosenberger,BA-G6W9W9X65V-00M,270,,,2,35,20W,-110,,,,
MW6122,MW6122-1,61221,Rosenberger,BA-G6W9W9X65V-00M,50,,,0,48,20W,-110,,,,
MW6122,MW6122-2,61222,Rosenberger,BA-G6W9W9X65V-00M,220,,,0,48,20W,-110,,,,
MW6122,MW6122-3,61223,Rosenberger,BA-G6W9W9X65V-00M,330,,,0,48,20W,-110,,,,
MW1464,MW1464-1,14641,Rosenberger,BA-G6W9W9X65V-00M,90,,,2,48,20W,-110,,,,
MW1464,MW1464-2,14642,Rosenberger,BA-G6W9W9X65V-00M,210,,,2,48,20W,-110,,,,
MW1464,MW1464-3,14643,Rosenberger,BA-G6W9W9X65V-00M,330,,,2,48,20W,-110,,,,
MW4010,MW4010-1,40101,RFS,APXVBLL26EX_43-C-I20,90,698MHz-2690MHz,3xDual Polarization,2,28,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4010,MW4010-2,40102,RFS,APXVBLL26EX_43-C-I20,210,698MHz-2690MHz,3xDual Polarization,2,28,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4010,MW4010-3,40103,RFS,APXVBLL26EX_43-C-I20,330,698MHz-2690MHz,3xDual Polarization,2,28,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4003,MW4003-1,40031,Rosenberger,BA-G6W9W9X65V-00M,100,,,1,50,20W,-110,,,,
MW4003,MW4003-2,40032,Rosenberger,BA-G6W9W9X65V-00M,220,,,0,50,20W,-110,,,,
MW4003,MW4003-3,40033,Rosenberger,BA-G6W9W9X65V-00M,340,,,2,50,20W,-110,,,,
MW4011,MW4011-1,40111,RFS,APXVBLL26EX_43-C-I20,90,698MHz-2690MHz,3xDual Polarization,2,28,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4011,MW4011-2,40112,RFS,APXVBLL26EX_43-C-I20,210,698MHz-2690MHz,3xDual Polarization,2,28,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4011,MW4011-3,40113,RFS,APXVBLL26EX_43-C-I20,330,698MHz-2690MHz,3xDual Polarization,2,28,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4012,MW4012-1,40121,RFS,APXVBLL26EX_43-C-I20,90,698MHz-2690MHz,3xDual Polarization,2,38,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4012,MW4012-2,40122,RFS,APXVBLL26EX_43-C-I20,210,698MHz-2690MHz,3xDual Polarization,2,38,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4012,MW4012-3,40123,RFS,APXVBLL26EX_43-C-I20,330,698MHz-2690MHz,3xDual Polarization,2,38,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4013,MW4013-1,40131,RFS,APXVBLL26EX_43-C-I20,90,698MHz-2690MHz,3xDual Polarization,2,35,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4013,MW4013-2,40132,RFS,APXVBLL26EX_43-C-I20,210,698MHz-2690MHz,3xDual Polarization,2,35,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4013,MW4013-3,40133,RFS,APXVBLL26EX_43-C-I20,330,698MHz-2690MHz,3xDual Polarization,2,35,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4014,MW4014-1,40141,RFS,APXVBLL26EX_43-C-I20,90,698MHz-2690MHz,3xDual Polarization,2,48,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4014,MW4014-2,40142,RFS,APXVBLL26EX_43-C-I20,210,698MHz-2690MHz,3xDual Polarization,2,48,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4014,MW4014-3,40143,RFS,APXVBLL26EX_43-C-I20,330,698MHz-2690MHz,3xDual Polarization,0,48,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4015,MW4015-1,40151,Rosenberger,BA-G6W9W9X65V-00M,90,,,2,38,20W,-110,,,,
MW4015,MW4015-2,40152,Rosenberger,BA-G6W9W9X65V-00M,210,,,2,38,20W,-110,,,,
MW4015,MW4015-3,40153,Rosenberger,BA-G6W9W9X65V-00M,330,,,2,38,20W,-110,,,,
MW1085,MW1085-1,10851,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,40,20W,-110,,,,
MW1085,MW1085-2,10852,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,40,20W,-110,,,,
MW1085,MW1085-3,10853,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,40,20W,-110,,,,
MW1513,MW1513-1,15131,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,32,20W,-110,,,,
MW1513,MW1513-2,15132,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,32,20W,-110,,,,
MW1513,MW1513-3,15133,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,32,20W,-110,,,,
MW4005,MW4005-1,40051,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,48,20W,-110,,,,
MW4005,MW4005-2,40052,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,48,20W,-110,,,,
MW4005,MW4005-3,40053,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,48,20W,-110,,,,
MW2649,MW2649-1,26491,Kathrein,742266V011.pafx,10,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2649,MW2649-2,26492,Kathrein,742266V011.pafx,120,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2649,MW2649-3,26493,Kathrein,742266V011.pafx,200,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW0373,MW0373-1,3731,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1500,> 26 & > 28,
MW0373,MW0373-2,3732,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1501,> 26 & > 28,
MW0373,MW0373-3,3733,Kathrein,742266,230,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1502,> 26 & > 28,
MW0350,MW0350-1,3501,Kathrein,742266,80,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1503,> 26 & > 28,
MW0350,MW0350-2,3502,Kathrein,742266,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1504,> 26 & > 28,
MW0350,MW0350-3,3503,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1505,> 26 & > 28,
MW0345,MW0345-1,3451,Rosenberger,BA-G6W9W9X65V-00M,20,,,1,68,20W,-110,,,,
MW0345,MW0345-2,3452,Rosenberger,BA-G6W9W9X65V-00M,110,,,1,68,20W,-110,,,,
MW0345,MW0345-3,3453,Rosenberger,BA-G6W9W9X65V-00M,200,,,1,68,20W,-110,,,,
MW0343,MW0343-1,3431,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1509,> 26 & > 28,
MW0343,MW0343-2,3432,Kathrein,742266,160,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1510,> 26 & > 28,
MW0343,MW0343-3,3433,Kathrein,742266,260,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1511,> 26 & > 28,
MW0342,MW0342-1,3421,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,44,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1512,> 26 & > 28,
MW0342,MW0342-2,3422,Kathrein,742266,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,44,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1513,> 26 & > 28,
MW0342,MW0342-3,3423,Kathrein,742266,310,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,44,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1514,> 26 & > 28,
MW0327,MW0327-1,3271,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1515,> 26 & > 28,
MW0327,MW0327-2,3272,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1516,> 26 & > 28,
MW0327,MW0327-3,3273,Kathrein,742266,230,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1517,> 26 & > 28,
MW0326,MW0326-1,3261,Kathrein,742266,70,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,54,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1518,> 26 & > 28,
MW0326,MW0326-2,3262,Kathrein,742266,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,54,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1519,> 26 & > 28,
MW0326,MW0326-3,3263,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,54,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1520,> 26 & > 28,
MW0321,MW0321-1,3211,Kathrein,742266,10,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1521,> 26 & > 28,
MW0321,MW0321-2,3212,Andrew,DBXLH-6565C-VTM,120,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0321,MW0321-3,3213,Kathrein,739630,240,870ÊÐÊ960ÊMHz,Dual Polarization,2,28,20W,-110,65,7,>Ê30ÊdB,
MW0380,MW0380-1,3801,Kathrein,742266,100,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1524,> 26 & > 28,
MW0380,MW0380-2,3802,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1525,> 26 & > 28,
MW0380,MW0380-3,3803,Kathrein,742266,340,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1526,> 26 & > 28,
MW0403,MW0403-1,4031,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,2,50,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0403,MW0403-2,4032,Andrew,DBXLH-6565C-VTM,120,824Ð960MHz&1710Ð2180,Dual Polarization,2,50,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0403,MW0403-3,4033,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,2,50,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0413,MW0413-1,4131,Kathrein,742266,10,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,44,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1530,> 26 & > 28,
MW0413,MW0413-2,4132,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,44,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1531,> 26 & > 28,
MW0413,MW0413-3,4133,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,44,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1532,> 26 & > 28,
MW0414,MW0414-1,4141,Rosenberger,BA-G6W9W9X65V-00M,90,,,0,50,20W,-110,,,,
MW0414,MW0414-2,4142,Rosenberger,BA-G6W9W9X65V-00M,180,,,0,50,20W,-110,,,,
MW0414,MW0414-3,4143,Rosenberger,BA-G6W9W9X65V-00M,280,,,0,50,20W,-110,,,,
MW0424,MW0424-1,4241,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,0,38,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0424,MW0424-2,4242,Andrew,DBXLH-6565C-VTM,130,824Ð960MHz&1710Ð2180,Dual Polarization,0,38,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0424,MW0424-3,4243,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,0,38,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0458,MW0458-1,4581,Rosenberger,BA-G6W9W9X65V-00M,340,,,0,42,20W,-110,,,,
MW0458,MW0458-2,4582,Rosenberger,BA-G6W9W9X65V-00M,90,,,0,42,20W,-110,,,,
MW0458,MW0458-3,4583,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,42,20W,-110,,,,
MW0461,MW0461-1,4611,Rosenberger,BA-G6W9W9X65V-00M,100,,,4,48,20W,-110,,,,
MW0461,MW0461-2,4612,Rosenberger,BA-G6W9W9X65V-00M,240,,,4,48,20W,-110,,,,
MW0461,MW0461-3,4613,Rosenberger,BA-G6W9W9X65V-00M,340,,,4,48,20W,-110,,,,
MW0463,MW0463-1,4631,Rosenberger,BA-G6W9W9X65V-00M,10,,,0,50,20W,-110,,,,
MW0463,MW0463-2,4632,Rosenberger,BA-G6W9W9X65V-00M,140,,,0,50,20W,-110,,,,
MW0463,MW0463-3,4633,Rosenberger,BA-G6W9W9X65V-00M,290,,,0,50,20W,-110,,,,
MW0464,MW0464-1,4641,Kathrein,742266,10,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1548,> 26 & > 28,
MW0464,MW0464-2,4642,Kathrein,742266,140,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1549,> 26 & > 28,
MW0464,MW0464-3,4643,Kathrein,742266,260,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1550,> 26 & > 28,
MW0465,MW0465-1,4651,Kathrein,742266,20,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.1551,> 26 & > 28,
